basket_size,horizon_years,qqq_pct,stock_pct,n_windows_rolling,total_return_mean,total_return_median,total_return_std,total_return_p25,total_return_p75,final_value_mean,final_value_median,final_value_std,final_value_p25,final_value_p75,cagr_mean,cagr_median,cagr_std,cagr_p25,cagr_p75,max_drawdown_mean,max_drawdown_median,max_drawdown_std,max_drawdown_p25,max_drawdown_p75,sharpe_ratio_mean,sharpe_ratio_median,sharpe_ratio_std,sharpe_ratio_p25,sharpe_ratio_p75,pct_windows_positive,n_windows_nonoverlap,cagr_nonoverlap_mean,cagr_nonoverlap_std,cagr_nonoverlap_tstat,cagr_nonoverlap_pvalue,sharpe_nonoverlap_mean,sharpe_nonoverlap_std,sharpe_nonoverlap_tstat,sharpe_nonoverlap_pvalue
1,1,70,30,6037,0.182167,0.209213,0.248222,0.043234,0.338563,11821.667178,12092.132477,2482.220915,10432.335007,13385.631316,0.182358,0.209479,0.248477,0.043363,0.338867,-0.191547,-0.147856,0.119208,-0.26081,-0.111291,0.952797,0.986623,0.928986,0.32087,1.646035,0.7989,24,0.18095,0.308205,2.876238,0.008814,0.963274,1.070783,4.407108,0.000257
1,1,71,29,6037,0.180672,0.207529,0.24693,0.043807,0.336412,11806.720054,12075.294069,2469.304255,10438.066726,13364.117194,0.180862,0.2078,0.247183,0.043837,0.336785,-0.191127,-0.147464,0.119172,-0.259488,-0.111931,0.95063,0.984933,0.92748,0.325247,1.64715,0.7991,24,0.179332,0.306236,2.868839,0.008963,0.96147,1.06974,4.403146,0.000259
1,1,72,28,6037,0.179177,0.206268,0.24566,0.044155,0.333645,11791.77293,12062.683927,2456.596672,10441.546826,13336.448288,0.179365,0.206547,0.245911,0.044267,0.333872,-0.190723,-0.14781,0.119139,-0.258224,-0.112548,0.948362,0.982179,0.925947,0.329506,1.646294,0.7999,24,0.177714,0.304294,2.861103,0.009121,0.959573,1.068692,4.398765,0.000262
1,1,73,27,6037,0.177683,0.205758,0.24441,0.044829,0.330751,11776.825806,12057.584802,2444.101427,10448.293223,13307.514656,0.177869,0.205924,0.244659,0.044802,0.331029,-0.190334,-0.148264,0.119108,-0.257199,-0.112622,0.94599,0.980127,0.924386,0.331723,1.645952,0.8026,24,0.176095,0.302377,2.85302,0.009289,0.957578,1.06764,4.393951,0.000265
1,1,74,26,6037,0.176188,0.204805,0.243182,0.04494,0.328637,11761.878682,12048.053056,2431.821794,10449.403173,13286.371702,0.176373,0.205188,0.243429,0.044972,0.32901,-0.189966,-0.148723,0.119077,-0.256479,-0.111753,0.943511,0.976038,0.922798,0.33535,1.645568,0.8032,24,0.174477,0.300487,2.844581,0.009468,0.955484,1.066582,4.388686,0.000268
1,1,75,25,6037,0.174693,0.203068,0.241976,0.046321,0.326769,11746.931558,12030.683045,2419.761055,10463.209321,13267.690806,0.174876,0.20337,0.242221,0.046353,0.32735,-0.189636,-0.149183,0.119033,-0.255206,-0.11104,0.940923,0.971722,0.921182,0.339107,1.645111,0.8044,24,0.172859,0.298625,2.835777,0.009657,0.953286,1.06552,4.382956,0.000271
1,1,76,24,6037,0.173198,0.201771,0.240792,0.046258,0.324815,11731.984435,12017.708578,2407.9225,10462.580102,13248.146579,0.17338,0.201822,0.241035,0.04629,0.325252,-0.189336,-0.149638,0.11898,-0.253947,-0.110437,0.938223,0.966091,0.919539,0.342348,1.641766,0.8049,24,0.171241,0.29679,2.8266,0.009859,0.950981,1.064453,4.376743,0.000275
1,1,77,23,6037,0.171704,0.200322,0.239631,0.046927,0.323081,11717.037311,12003.216122,2396.309421,10469.270562,13230.806928,0.171884,0.200367,0.239872,0.04696,0.323149,-0.189058,-0.149998,0.11892,-0.252575,-0.110337,0.935408,0.963814,0.91787,0.342955,1.639151,0.8054,24,0.169623,0.294983,2.817038,0.010074,0.948566,1.06338,4.370032,0.00028
1,1,78,22,6037,0.170209,0.197638,0.238493,0.047377,0.321393,11702.090187,11976.384017,2384.925112,10473.772622,13213.931796,0.170388,0.197786,0.238732,0.04741,0.321302,-0.188806,-0.150113,0.118848,-0.251199,-0.110259,0.932475,0.959873,0.916174,0.345507,1.635135,0.806,24,0.168005,0.293206,2.807083,0.010302,0.946037,1.062302,4.362805,0.000284
1,1,79,21,6037,0.168714,0.195423,0.237377,0.047637,0.319083,11687.143063,11954.232512,2373.772864,10476.372072,13190.827255,0.168891,0.195566,0.237615,0.047708,0.319375,-0.188578,-0.148891,0.118765,-0.250002,-0.110182,0.929423,0.955876,0.914452,0.344812,1.631416,0.8062,24,0.166387,0.291457,2.796726,0.010545,0.943391,1.061218,4.355045,0.000289
1,1,80,20,6037,0.16722,0.19292,0.236286,0.048203,0.317169,11672.195939,11929.202687,2362.855964,10482.032329,13171.693235,0.167395,0.193064,0.236521,0.048237,0.317215,-0.188368,-0.147491,0.118678,-0.24861,-0.110101,0.926249,0.952642,0.912706,0.346079,1.625693,0.8067,24,0.164769,0.289739,2.785958,0.010803,0.940624,1.060128,4.346736,0.000295
1,1,81,19,6037,0.165725,0.191451,0.235218,0.048416,0.314415,11657.248815,11914.510757,2352.177688,10484.160751,13144.149747,0.165899,0.191594,0.235452,0.04845,0.31472,-0.188168,-0.146083,0.118593,-0.247285,-0.11001,0.92295,0.950412,0.910936,0.347193,1.62215,0.8067,24,0.163151,0.288051,2.774769,0.011078,0.937733,1.059032,4.337858,0.000301
1,1,82,18,6037,0.16423,0.188799,0.234174,0.04819,0.312202,11642.301691,11887.994508,2341.741301,10481.897886,13122.018738,0.164403,0.188619,0.234406,0.048224,0.312908,-0.187975,-0.145572,0.118515,-0.245933,-0.109929,0.919524,0.948164,0.909143,0.3493,1.617941,0.8079,24,0.161533,0.286394,2.763151,0.01137,0.934714,1.057931,4.328395,0.000307
1,1,83,17,6037,0.162735,0.186184,0.233155,0.048333,0.310013,11627.354568,11861.841586,2331.55005,10483.327986,13100.127482,0.162906,0.186705,0.233385,0.048367,0.310159,-0.187795,-0.145874,0.118449,-0.244521,-0.109848,0.915969,0.942553,0.907329,0.347576,1.613665,0.8087,24,0.159916,0.284768,2.751094,0.011681,0.931563,1.056823,4.318328,0.000315
1,1,84,16,6037,0.161241,0.184125,0.232161,0.048376,0.307347,11612.407444,11841.253655,2321.607165,10483.759871,13073.472314,0.16141,0.184262,0.23239,0.04841,0.307831,-0.187626,-0.146246,0.118391,-0.243195,-0.109767,0.912283,0.938603,0.905496,0.344776,1.609174,0.8093,24,0.158298,0.283174,2.73859,0.012012,0.928278,1.055709,4.307638,0.000322
1,1,85,15,6037,0.159746,0.181965,0.231192,0.048132,0.304626,11597.46032,11819.64807,2311.915849,10481.321647,13046.263945,0.159914,0.1821,0.231419,0.048251,0.305234,-0.187463,-0.146878,0.118339,-0.242342,-0.109687,0.908463,0.933806,0.903644,0.339443,1.600612,0.8095,24,0.15668,0.281613,2.725629,0.012365,0.924854,1.054589,4.296307,0.000331
1,1,86,14,6037,0.158251,0.179882,0.230248,0.047526,0.30361,11582.513196,11798.820256,2302.47928,10475.255768,13036.096441,0.158418,0.17984,0.230474,0.047436,0.304091,-0.187307,-0.147566,0.118291,-0.241488,-0.109606,0.904508,0.931217,0.901776,0.338185,1.59148,0.8093,24,0.155063,0.280085,2.712205,0.012741,0.921287,1.053464,4.284314,0.00034
1,1,87,13,6037,0.156757,0.17814,0.22933,0.047153,0.301656,11567.566072,11781.396088,2293.300601,10471.527764,13016.556642,0.156921,0.178272,0.229554,0.04715,0.301973,-0.187154,-0.148363,0.118247,-0.240632,-0.109524,0.900416,0.926146,0.899893,0.337859,1.580777,0.8098,24,0.153445,0.278591,2.698309,0.013141,0.917576,1.052333,4.271639,0.00035
1,1,88,12,6037,0.155262,0.176094,0.228438,0.046335,0.300395,11552.618948,11760.939852,2284.382922,10463.35117,13003.950881,0.155425,0.176464,0.228661,0.046475,0.300694,-0.187003,-0.14917,0.118208,-0.239774,-0.109443,0.896186,0.919953,0.897999,0.334896,1.574785,0.8105,24,0.151827,0.277131,2.683932,0.013568,0.913715,1.051197,4.258262,0.000361
1,1,89,11,6037,0.153767,0.174524,0.227573,0.045554,0.298705,11537.671824,11745.242658,2275.72931,10455.540195,12987.046559,0.153929,0.174615,0.227794,0.045586,0.298849,-0.186857,-0.149872,0.118173,-0.238914,-0.109362,0.891816,0.918294,0.896096,0.332749,1.566947,0.8115,24,0.15021,0.275705,2.669068,0.014023,0.909702,1.050057,4.244161,0.000373
1,1,90,10,6037,0.152272,0.171604,0.226734,0.044522,0.296459,11522.724701,11716.040163,2267.34279,10445.220297,12964.588106,0.152433,0.172137,0.226954,0.044553,0.296737,-0.186729,-0.149494,0.118139,-0.238051,-0.109284,0.887304,0.915514,0.894187,0.325121,1.561458,0.8128,24,0.148592,0.274315,2.653709,0.014509,0.905533,1.048914,4.229316,0.000386
1,1,91,9,6037,0.150778,0.170237,0.225923,0.043168,0.294208,11507.777577,11702.368421,2259.226336,10431.683126,12942.081254,0.150937,0.170166,0.226141,0.043199,0.294953,-0.186643,-0.148851,0.118092,-0.237463,-0.1087,0.882651,0.913211,0.892274,0.320193,1.55588,0.8128,24,0.146975,0.27296,2.637848,0.015027,0.901205,1.047769,4.213704,0.0004
1,1,92,8,6037,0.149283,0.168799,0.225138,0.042276,0.292543,11492.830453,11687.991732,2251.382868,10422.756641,12925.426822,0.14944,0.168677,0.225355,0.042344,0.292729,-0.186595,-0.148081,0.118036,-0.23659,-0.107942,0.877854,0.913358,0.890361,0.315192,1.547471,0.813,24,0.145358,0.271642,2.62148,0.01558,0.896716,1.046624,4.197301,0.000415
1,1,93,7,6037,0.147788,0.166437,0.224382,0.041592,0.290598,11477.883329,11664.366302,2243.81525,10415.922633,12905.977352,0.147944,0.166596,0.224597,0.041528,0.291123,-0.186558,-0.147307,0.117987,-0.235691,-0.108313,0.872914,0.910607,0.888452,0.310363,1.540046,0.8135,24,0.14374,0.270361,2.604598,0.016171,0.892062,1.04548,4.180085,0.000432
1,1,94,6,6037,0.146294,0.164748,0.223653,0.040382,0.289204,11462.936205,11647.48258,2236.526281,10403.819912,12892.039078,0.146448,0.164912,0.223867,0.040463,0.289331,-0.186523,-0.146527,0.117945,-0.234744,-0.108974,0.867829,0.904694,0.886551,0.306205,1.528652,0.8133,24,0.142123,0.269117,2.587196,0.016802,0.887241,1.04434,4.162031,0.00045
1,1,95,5,6037,0.144799,0.164204,0.222952,0.039446,0.28765,11447.989081,11642.038739,2229.518695,10394.458352,12876.504643,0.144952,0.164325,0.223165,0.039544,0.288033,-0.186495,-0.145744,0.117905,-0.233687,-0.10889,0.862601,0.903361,0.88466,0.299195,1.519665,0.8128,24,0.140506,0.267911,2.569271,0.017476,0.88225,1.043207,4.143115,0.00047
1,1,96,4,6037,0.143304,0.161928,0.22228,0.038828,0.286233,11433.041957,11619.27567,2222.795152,10388.28483,12862.326614,0.143456,0.162283,0.222491,0.03882,0.286565,-0.186472,-0.148199,0.117869,-0.232817,-0.108916,0.857228,0.901255,0.882786,0.29265,1.507981,0.8118,24,0.138889,0.266743,2.550817,0.018197,0.877088,1.042083,4.123312,0.000492
1,1,97,3,6037,0.141809,0.161233,0.221636,0.037381,0.284217,11418.094834,11612.33199,2216.358238,10373.80875,12842.16982,0.141959,0.16136,0.221846,0.037407,0.284529,-0.186459,-0.150975,0.117831,-0.231942,-0.109026,0.851711,0.893934,0.880931,0.286783,1.49474,0.8117,24,0.137271,0.265614,2.53183,0.018967,0.871751,1.040972,4.102598,0.000516
1,1,98,2,6037,0.140315,0.159538,0.221021,0.036384,0.282346,11403.14771,11595.375986,2210.210457,10363.837777,12823.464571,0.140463,0.159862,0.221231,0.03645,0.28256,-0.186457,-0.153936,0.1178,-0.231097,-0.109124,0.846051,0.888527,0.879101,0.283218,1.485095,0.8118,24,0.135654,0.264525,2.512309,0.019792,0.866239,1.039878,4.080946,0.000543
1,1,99,1,6037,0.13882,0.15857,0.220435,0.035072,0.279675,11388.200586,11585.699993,2204.354228,10350.720216,12796.745479,0.138967,0.158929,0.220644,0.035164,0.280011,-0.186456,-0.156072,0.117774,-0.230207,-0.109221,0.840248,0.88421,0.8773,0.277384,1.476692,0.8102,24,0.134037,0.263475,2.492249,0.020674,0.86055,1.038805,4.058332,0.000572
1,1,100,0,6037,0.137325,0.157846,0.219879,0.034176,0.277121,11373.253462,11578.456426,2198.791881,10341.760883,12771.212105,0.137471,0.157962,0.220087,0.0342,0.277749,-0.18646,-0.155413,0.117751,-0.229315,-0.10932,0.834305,0.880463,0.875534,0.270889,1.467244,0.81,24,0.13242,0.262466,2.47165,0.021618,0.854683,1.037758,4.03473,0.000604
1,3,0,100,5535,1.058099,0.865626,0.724949,0.625125,1.323444,20580.989752,18656.26486,7249.489758,16251.25238,23234.440461,0.256821,0.231166,0.138477,0.175727,0.324636,-0.369613,-0.354158,0.127719,-0.455231,-0.281874,0.916777,0.876924,0.351996,0.724866,1.110482,0.981,8,0.224431,0.248242,2.557132,0.041771,0.839293,0.552302,4.298156,0.006502
1,3,1,99,5535,1.05225,0.861625,0.719852,0.623588,1.314387,20522.49677,18616.249921,7198.520704,16235.878598,23143.87387,0.255745,0.230361,0.137829,0.175482,0.32281,-0.368438,-0.352266,0.127527,-0.452159,-0.280021,0.916575,0.87706,0.351811,0.724913,1.108639,0.981,8,0.223509,0.247015,2.559278,0.041654,0.83877,0.551632,4.300693,0.006488
1,3,2,98,5535,1.0464,0.857847,0.714766,0.622511,1.304695,20464.003788,18578.471739,7147.659701,16225.114649,23046.951313,0.254667,0.229565,0.137181,0.175253,0.320886,-0.367259,-0.350864,0.12734,-0.44907,-0.278164,0.916366,0.876816,0.351629,0.72585,1.108621,0.9808,8,0.222584,0.245789,2.561391,0.04154,0.838246,0.550946,4.303357,0.006474
1,3,3,97,5535,1.040551,0.854711,0.709691,0.620959,1.295326,20405.510806,18547.110426,7096.909072,16209.590251,22953.264437,0.253585,0.228937,0.136534,0.174804,0.319125,-0.366076,-0.346882,0.127158,-0.445964,-0.276388,0.916149,0.876842,0.351451,0.727652,1.10807,0.9808,8,0.221655,0.244565,2.563468,0.041427,0.83772,0.550244,4.306144,0.006459
1,3,4,96,5535,1.034702,0.851284,0.704627,0.619692,1.284819,20347.017824,18512.836009,7046.271201,16196.923589,22848.192272,0.252501,0.228114,0.135887,0.174518,0.317264,-0.364888,-0.344574,0.126981,-0.442844,-0.274924,0.915923,0.877575,0.351277,0.728097,1.108109,0.9805,8,0.220721,0.243341,2.565509,0.041317,0.837192,0.549526,4.309053,0.006444
1,3,5,95,5535,1.028852,0.847267,0.699575,0.61747,1.274487,20288.524842,18472.670673,6995.748538,16174.697545,22744.874911,0.251414,0.227333,0.135241,0.173998,0.315269,-0.363714,-0.343109,0.126795,-0.439703,-0.273252,0.91569,0.87849,0.351107,0.728386,1.107444,0.9801,8,0.219784,0.242118,2.567513,0.041209,0.836661,0.548792,4.312079,0.006428
1,3,6,94,5535,1.023003,0.843969,0.694534,0.61602,1.265018,20230.03186,18439.686081,6945.343597,16160.20386,22650.183333,0.250324,0.226385,0.134596,0.173649,0.313561,-0.362565,-0.342471,0.126589,-0.436548,-0.271985,0.915447,0.878408,0.350942,0.728943,1.106918,0.9799,8,0.218842,0.240896,2.569479,0.041104,0.836128,0.548043,4.315218,0.006411
1,3,7,93,5535,1.017154,0.840139,0.689506,0.614276,1.256007,20171.538878,18401.385406,6895.058958,16142.759346,22560.074749,0.249231,0.225607,0.133952,0.173213,0.311583,-0.361422,-0.343197,0.12638,-0.433464,-0.270706,0.915196,0.878301,0.350783,0.729199,1.106634,0.9798,8,0.217896,0.239676,2.571406,0.041001,0.835591,0.54728,4.318468,0.006394
1,3,8,92,5535,1.011305,0.836971,0.68449,0.613148,1.246668,20113.045896,18369.713662,6844.897275,16131.476714,22466.675621,0.248135,0.224835,0.133308,0.17292,0.309949,-0.360275,-0.341783,0.126178,-0.430282,-0.269428,0.914935,0.878569,0.350628,0.73016,1.106797,0.9798,8,0.216946,0.238456,2.573294,0.0409,0.835051,0.546501,4.321824,0.006376
1,3,9,91,5535,1.005455,0.834613,0.679486,0.611179,1.236742,20054.552914,18346.126533,6794.861268,16111.787511,22367.422371,0.247036,0.224367,0.132665,0.172498,0.30819,-0.359129,-0.342659,0.12599,-0.427081,-0.268202,0.914664,0.878801,0.350479,0.730998,1.106595,0.9794,8,0.215992,0.237237,2.575141,0.040802,0.834507,0.545708,4.325283,0.006358
1,3,10,90,5535,0.999606,0.831445,0.674495,0.609591,1.22672,19996.059932,18314.446553,6744.953737,16095.914758,22267.197986,0.245934,0.223607,0.132024,0.171909,0.306109,-0.357988,-0.343583,0.125814,-0.423862,-0.266921,0.914383,0.878767,0.350335,0.731475,1.105667,0.9794,8,0.215034,0.236019,2.576947,0.040706,0.833958,0.544901,4.32884,0.00634
1,3,11,89,5535,0.993757,0.828644,0.669518,0.60715,1.217422,19937.56695,18286.443194,6695.177553,16071.497435,22174.224474,0.244828,0.223035,0.131383,0.171338,0.304236,-0.356853,-0.344506,0.125647,-0.420623,-0.265636,0.914091,0.878914,0.350198,0.731419,1.105844,0.979,8,0.214072,0.234802,2.57871,0.040613,0.833404,0.54408,4.33249,0.006321
1,3,12,88,5535,0.987907,0.825352,0.664554,0.605263,1.208465,19879.073968,18253.519563,6645.535669,16052.633053,22084.654312,0.24372,0.22243,0.130743,0.171094,0.302389,-0.355735,-0.345339,0.125471,-0.417366,-0.264477,0.913788,0.880357,0.350068,0.731636,1.105439,0.9789,8,0.213106,0.233587,2.580428,0.040523,0.832844,0.543246,4.33623,0.006302
1,3,13,87,5535,0.982058,0.821141,0.659603,0.604227,1.198708,19820.580986,18211.40879,6596.031115,16042.272713,21987.084398,0.242609,0.221494,0.130105,0.170617,0.300578,-0.354622,-0.346239,0.125302,-0.414144,-0.263423,0.913473,0.882065,0.349944,0.731372,1.106089,0.9787,8,0.212135,0.232372,2.582102,0.040435,0.832279,0.542399,4.340055,0.006282
1,3,14,86,5535,0.976209,0.817896,0.654667,0.60304,1.189627,19762.088004,18178.959137,6546.667009,16030.404647,21896.270442,0.241495,0.220501,0.129467,0.17037,0.298934,-0.353514,-0.346523,0.125135,-0.410865,-0.26236,0.913146,0.883105,0.349828,0.730873,1.106378,0.9785,8,0.21116,0.231158,2.58373,0.040349,0.831707,0.541539,4.34396,0.006262
1,3,15,85,5535,0.97036,0.812831,0.649745,0.599837,1.180423,19703.595022,18128.307354,6497.44655,15998.37369,21804.228474,0.240377,0.219596,0.128831,0.169682,0.296898,-0.352405,-0.345188,0.124971,-0.407597,-0.261292,0.912806,0.883703,0.349719,0.731336,1.105969,0.9774,8,0.210181,0.229946,2.58531,0.040266,0.831128,0.540666,4.347939,0.006242
1,3,16,84,5535,0.96451,0.81006,0.644837,0.597865,1.171691,19645.10204,18100.600204,6448.373028,15978.645277,21716.90555,0.239256,0.218848,0.128196,0.169218,0.295253,-0.351297,-0.343846,0.124813,-0.404269,-0.260222,0.912453,0.884063,0.349618,0.731195,1.104678,0.9774,8,0.209197,0.228734,2.586841,0.040186,0.830541,0.539782,4.351988,0.006221
1,3,17,83,5535,0.958661,0.807554,0.639945,0.595745,1.165212,19586.609058,18075.5429,6399.449825,15957.454726,21652.117927,0.238132,0.218151,0.127563,0.168536,0.293887,-0.350185,-0.342364,0.124661,-0.400921,-0.259148,0.912087,0.88437,0.349525,0.731419,1.103572,0.9769,8,0.20821,0.227524,2.588322,0.040109,0.829946,0.538886,4.3561,0.006201
1,3,18,82,5535,0.952812,0.80318,0.635068,0.594249,1.157588,19528.116076,18031.802388,6350.680412,15942.492072,21575.878371,0.237005,0.217206,0.12693,0.168377,0.292291,-0.349069,-0.340942,0.124517,-0.397598,-0.258071,0.911706,0.885453,0.349441,0.731773,1.103089,0.9765,8,0.207218,0.226315,2.589752,0.040035,0.829342,0.537979,4.360271,0.00618
1,3,19,81,5535,0.946962,0.798664,0.630207,0.59361,1.149159,19469.623094,17986.635616,6302.068362,15936.095569,21491.588504,0.235875,0.216228,0.1263,0.168113,0.290857,-0.347951,-0.339516,0.124382,-0.394762,-0.25699,0.91131,0.886129,0.349366,0.732136,1.103588,0.9763,8,0.206221,0.225107,2.591128,0.039963,0.828729,0.537061,4.364493,0.006159
1,3,20,80,5535,0.941113,0.794631,0.625362,0.592542,1.140957,19411.130112,17946.31479,6253.617343,15925.418306,21409.570036,0.234741,0.215291,0.125671,0.16795,0.289202,-0.34683,-0.338052,0.124253,-0.3915,-0.255899,0.9109,0.88732,0.349301,0.731659,1.102321,0.9756,8,0.20522,0.223901,2.592451,0.039895,0.828106,0.536133,4.36876,0.006137
1,3,21,79,5535,0.935264,0.790651,0.620533,0.590423,1.135002,19352.63713,17906.512642,6205.331128,15904.232235,21350.016621,0.233604,0.214492,0.125044,0.167439,0.287657,-0.34571,-0.336605,0.124133,-0.388217,-0.254811,0.910473,0.88755,0.349245,0.731826,1.102412,0.9752,8,0.204215,0.222695,2.593717,0.039829,0.827472,0.535195,4.373067,0.006116
1,3,22,78,5535,0.929414,0.786643,0.615721,0.588455,1.126136,19294.144148,17866.426032,6157.213594,15884.547598,21261.35589,0.232464,0.21357,0.124418,0.166944,0.286044,-0.344594,-0.335254,0.124027,-0.384913,-0.253944,0.910029,0.887559,0.349199,0.732586,1.102686,0.9747,8,0.203206,0.221491,2.594925,0.039767,0.826827,0.534248,4.377405,0.006095
1,3,23,77,5535,0.923565,0.782745,0.610927,0.58685,1.116697,19235.651166,17827.445846,6109.268726,15868.499764,21166.969928,0.231321,0.212709,0.123794,0.166631,0.284461,-0.343489,-0.333823,0.12393,-0.381589,-0.252836,0.909568,0.888228,0.349164,0.732164,1.102304,0.9747,8,0.202192,0.220288,2.596074,0.039708,0.82617,0.533292,4.381768,0.006073
1,3,24,76,5535,0.917716,0.77648,0.60615,0.585184,1.107712,19177.158184,17764.797903,6061.500623,15851.835144,21077.119121,0.230174,0.21139,0.123172,0.166108,0.282701,-0.342385,-0.332308,0.123843,-0.378244,-0.251745,0.90909,0.889201,0.349139,0.731963,1.101521,0.9745,8,0.201173,0.219087,2.597162,0.039652,0.8255,0.532327,4.386149,0.006052
1,3,25,75,5535,0.911867,0.772646,0.601391,0.583144,1.099109,19118.665202,17726.461948,6013.913495,15831.439551,20991.092968,0.229023,0.210405,0.122553,0.165627,0.280897,-0.34128,-0.330715,0.123768,-0.374877,-0.25065,0.908593,0.889745,0.349126,0.731881,1.099808,0.9743,8,0.20015,0.217887,2.598187,0.039599,0.824817,0.531355,4.390539,0.006031
1,3,26,74,5535,0.906017,0.767891,0.596651,0.580863,1.089473,19060.17222,17678.909779,5966.511673,15808.630237,20894.732154,0.22787,0.209339,0.121935,0.164903,0.278838,-0.340178,-0.329151,0.123701,-0.371572,-0.249519,0.908076,0.890433,0.349125,0.731001,1.099726,0.974,8,0.199123,0.216688,2.599147,0.03955,0.824119,0.530375,4.394931,0.00601
1,3,27,73,5535,0.900168,0.763973,0.59193,0.578818,1.082487,19001.679238,17639.734958,5919.29961,15788.181782,20824.870219,0.226712,0.208292,0.121319,0.164461,0.277368,-0.339081,-0.327621,0.12364,-0.368165,-0.248376,0.90754,0.891612,0.349136,0.730125,1.099464,0.9733,8,0.198091,0.215491,2.60004,0.039504,0.823406,0.529388,4.399315,0.005989
1,3,28,72,5535,0.894319,0.759774,0.587228,0.577284,1.075059,18943.186256,17597.744007,5872.281881,15772.837268,20750.586452,0.225552,0.207396,0.120706,0.164079,0.275527,-0.337981,-0.327347,0.123587,-0.364873,-0.247241,0.906983,0.892135,0.349159,0.729749,1.098795,0.9727,8,0.197054,0.214295,2.600865,0.039462,0.822678,0.528395,4.403684,0.005968
1,3,29,71,5535,0.888469,0.756133,0.582546,0.57428,1.066719,18884.693274,17561.325158,5825.463193,15742.795473,20667.188623,0.224388,0.206524,0.120095,0.163442,0.273934,-0.336876,-0.327362,0.12354,-0.362659,-0.246014,0.906404,0.893441,0.349195,0.728843,1.09776,0.9722,8,0.196013,0.213101,2.601618,0.039424,0.821932,0.527396,4.408028,0.005947
